"hauljoin","year","start_longitude","end_longitude","start_latitude","end_latitude","vessel","cruise","haul","btemp","area","sponge","coral","pen","lon","lat","bdepth","slope","speed","tmax","BPI","a_bering_sk","a_mud_sk","a_ak_sk","a_aleut_sk","ej_atf","j_atf","a_atf","a_kam","a_turbo","ej_fhs","j_fhs","a_fhs","j_dover","a_dover","ej_rex","j_rex","a_rex","j_yfs","a_yfs","ej_nrs","j_nrs","a_nrs","a_srs","a_plaice","ej_sable","j_sable","a_sable","a_yil","a_great","a_bigmouth","ej_pcod","j_pcod","a_pcod","ej_poll","j_poll","a_poll","a_atka","a_ssth","a_rebs_sp","a_rougheye","a_blackspot","ej_pop","j_pop","a_pop","a_silvergray","a_darkrf","a_duskyrf","a_yellowtail","a_blackrf","a_northernrf","a_redstripe","a_yelloweye","a_redband","a_harlequin","a_sharpchin","a_shortraker","Zone","Folds"
-15432,2016,-173.9223,-173.94349,51.88201,51.88034,143,201601,53,5,0.022056936,1,1,0,-1359015.40694199,413238.972724463,151.508661905924,0.739106317361196,0.0279634737720092,32.2197799682617,-4.5992462237676,0,0,0,0,0,46,14,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,0,0,0,0,0,32,0,0,0,1,4,0,0,0,0,0,0,0,0,0,3,450,0,0,0,0,0,55,0,0,0,0,0,0,"Q","O"
-15434,2016,-173.91599,-173.89484,51.83961,51.84037,143,201601,55,4.8,0.023118024,1,1,0,-1358348.74027532,408405.639391129,375.337448120117,7.3340653181076,0.0227033789269626,21.7728295326233,74.8059258460999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,7,0,25,0,0,74,0,0,28,0,0,0,0,0,0,0,0,0,0,0,44,"Q","K"
-15435,2016,-173.9342,-173.92255,51.96305,51.97122,143,201601,56,5.5,0.017574848,1,0,0,-1355682.07360866,422238.972724463,92.7613143920898,0.433538089195887,0.0379187439878782,59.6443214416504,0.467065552870433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,5,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,"Q","J"
-15449,2016,-173.96944,-173.95132,51.99592,51.98832,143,201601,57,5.6,0.022957638,1,1,0,-1357015.40694199,425238.972724463,92.5579833984375,0.266188760598501,0.0358744089802106,60.7070554097494,1.03642952442169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57,0,0,0,0,0,0,"Q","I"
-15471,2016,-172.32071,-172.32547,52.45671,52.46964,143,201601,58,4.3,0.025604172,1,1,0,-1234348.74027532,443905.639391129,156.501037597656,1.01755303144455,0.0580526826282342,213.897206624349,-6.3941121896108,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,15,0,0,0,26,506,0,0,1,2140,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,"G","R"
-15472,2016,-172.651,-172.63903,52.3864,52.39782,143,201601,59,4,0.02840052,1,1,0,-1257682.07360866,442238.972724463,244.346165974935,3.60440949598948,0.0475970680514971,81.2705612182617,6.05239073435466,0,0,0,0,0,6,287,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,"G","R"
-15473,2016,-173.1335,-173.11944,52.27245,52.27506,143,201601,60,4,0.01541871,1,1,0,-1292848.74027532,438905.639391129,253.35417175293,5.00032091140747,0.0232877265661955,41.9501724243164,-27.0700464248657,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,36,0,0,0,0,1,0,0,11323,0,0,0,0,0,0,0,0,0,0,0,0,"G","N"
-15436,2016,-173.47283,-173.48962,52.52275,52.51446,143,201601,61,4,0.0233289,1,1,0,-1308848.74027532,471905.639391129,233.020301818848,1.79721039533615,0.0530116092413664,52.3287448883057,-52.2539691925049,0,0,0,1,0,0,21,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1658,0,0,0,0,0,0,0,0,0,0,0,0,"G","B"
-15450,2016,-173.50725,-173.52563,52.50182,52.49506,143,201601,62,4.1,0.02315852,1,1,0,-1311348.74027532,470405.639391129,224.112606048584,1.52830475568771,0.0503022149205208,46.9695262908936,-60.0052194595337,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,59,45,99,0,0,0,0,0,0,0,0,0,0,0,0,"G","P"
-15451,2016,-173.75936,-173.77942,52.43749,52.44053,143,201601,63,3.7,0.023193549,1,1,0,-1330015.40694199,469238.972724463,281.052647908529,6.11027987798055,0.0381193645298481,37.3752454121908,18.1319853464762,0,0,0,0,0,8,25,0,0,0,0,11,0,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,25,0,2,286,0,0,0,0,0,0,0,6136,0,0,0,0,0,2,0,0,0,0,0,0,"F","Q"
-15474,2016,-173.79698,-173.81945,52.42483,52.42373,143,201601,64,4.3,0.02704879,1,1,0,-1333015.40694199,468238.972724463,156.07595316569,2.02380341291428,0.0328510093192259,36.3171463012695,-51.4214248657227,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F","L"
-15475,2016,-173.81601,-173.81264,52.38583,52.39936,143,201601,65,4.6,0.023808646,1,1,0,-1334348.74027532,464905.639391129,123.869295756022,0.216601510842641,0.0231745187193155,48.4579785664876,-1.59453910589218,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F","L"
-15476,2016,-173.96129,-173.95281,52.28575,52.29847,143,201601,66,5.1,0.02409704,1,0,1,-1347015.40694199,457572.306057796,75.9978459676107,1.18890504042308,0.017013645110031,23.1328786214193,-2.50372119744619,0,0,0,0,8,89,2,0,0,0,0,0,0,0,0,0,1,0,0,0,71,3,31,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F","D"
-15477,2016,-173.94652,-173.96793,52.20044,52.20075,143,201601,67,4.8,0.02446956,0,0,1,-1349682.07360866,447572.306057796,173.149322509766,0.47514874736468,0.00613411857436101,38.0819129943848,17.1420090993245,0,0,0,0,3,354,233,53,0,11,120,204,0,2,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,74,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"F","N"
-15478,2016,-173.83592,-173.84748,52.30895,52.29743,143,201601,68,4.8,0.02437461,1,1,0,-1338682.07360866,456238.972724463,109.732055664062,0.168925300240517,0.00915672133366267,25.0182997385661,-1.65767577290535,0,0,0,0,6,30,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F","A"
-15452,2016,-173.88155,-173.85958,52.27967,52.27608,143,201601,69,5.1,0.025072236,1,0,0,-1342015.40694199,454238.972724463,105.540799458822,0.25312344978253,0.00682465778663754,24.4393692016602,-0.713984966278076,0,0,0,0,6,76,35,0,0,0,22,5,0,0,0,0,9,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F","F"
-15453,2016,-173.72771,-173.74927,52.25033,52.25397,143,201601,70,4.20937728881836,0.02499255,0,0,1,-1333682.07360866,448572.306057796,133.725095113118,1.04873899618785,0.00807113976528247,28.0202852884928,-3.53210127353668,0,0,0,0,0,2,19,0,0,0,6,6,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,5,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F","S"
-15454,2016,-173.38755,-173.40873,52.27524,52.27536,143,201601,71,4.6,0.02605215,1,1,0,-1311015.40694199,444238.972724463,128.884066263835,1.37996035814285,0.0174243425329526,32.4467372894287,-60.2799313863119,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,"G","R"
-15455,2016,-173.18967,-173.21109,52.26868,52.26865,143,201601,72,4,0.028495008,1,1,0,-1298348.74027532,439905.639391129,251.503534952799,5.47358592351278,0.0209583671142658,31.100165049235,-6.22977622350057,0,0,0,0,0,2,0,53,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,62,0,0,0,0,0,2,22,0,0,33,0,0,0,0,1,7,0,1752,0,0,0,0,0,0,0,0,0,0,0,0,"G","O"
-15456,2016,-173.25533,-173.27693,52.2569,52.2584,143,201601,73,4.8,0.02803392,1,1,0,-1302848.74027532,439905.639391129,120.002841949463,0.728794485330582,0.0219964245334268,31.823655128479,-40.280445098877,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,38,3,15,0,0,0,0,0,0,0,0,0,0,0,0,"G","R"
-15457,2016,-174.53419,-174.55559,52.35241,52.34992,143,201601,74,5,0.02371782,1,1,0,-1383348.74027532,475905.639391129,115.389592488607,0.230315178632736,0.0394657465318839,12.9030736287435,-11.5283870697021,0,0,2,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,12,0,0,0,49,5,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0,0,1004,0,0,0,0,0,0,"F","H"
-15458,2016,-174.7783,-174.76682,52.3018,52.312,143,201601,75,3.8,0.02457918,0,1,0,-1400015.40694199,475572.306057796,299.34678141276,8.95780833562215,0.0165066445867221,7.97334798177083,35.2779550552368,0,0,0,0,0,1,4,0,0,0,27,96,1,0,0,0,14,0,0,0,0,0,0,0,0,48,0,0,0,0,0,1,21,0,0,16,0,4,0,0,0,0,0,7280,0,0,0,0,0,8,0,0,0,0,0,0,"F","P"
-15459,2016,-175.28189,-175.30057,52.14225,52.13617,143,201601,76,5.7,0.023604868,1,1,0,-1439348.74027532,468905.639391129,209.677281697591,0.803496539592743,0.0424433288474878,149.859497070312,22.8533821105957,0,5,0,0,0,1,5,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,1132,0,0,1,0,0,1,0,0,0,0,0,0,"F","P"
-15460,2016,-175.62673,-175.63182,52.15248,52.16568,143,201601,77,4,0.025849316,0,1,0,-1460348.74027532,478405.639391129,202.123191833496,3.36650133132935,0.050228850916028,50.5702533721924,-45.10378074646,0,0,0,0,0,19,65,57,0,0,89,87,0,1,0,0,241,0,0,0,0,36,0,0,0,7,0,2,0,1,0,27,41,0,0,675,0,0,0,0,0,0,0,4450,0,0,3,0,0,23,0,0,0,0,0,0,"F","Q"
-15479,2016,-176.38708,-176.4055,52.01628,52.00875,143,201601,78,5.4,0.0228608,1,0,0,-1516015.40694199,480572.306057796,116.481081644694,0.733498175938924,0.0222372555484374,29.9351329803467,-34.0500132242839,0,0,0,0,1,22,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"E","O"
-15480,2016,-176.50588,-176.49775,51.97206,51.95981,143,201601,79,5.6,0.021435096,0,0,1,-1524348.74027532,477905.639391129,95.7323404947917,0.569070637226105,0.029181856662035,26.6079336802165,9.85156583786011,0,0,2,0,1,129,173,0,0,0,0,2,0,0,0,0,1,0,0,0,3,10,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"E","I"
-16152,2016,-173.94829,-173.94021,51.99844,51.98755,143,201601,80,5.8,0.021665494,1,1,1,-1356348.74027532,425405.639391129,90.523998260498,0.268120780587196,0.0362169705331326,64.7888488769531,0.482525236904621,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,9,0,0,0,0,11,0,0,1,44,3,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,204,0,0,0,0,0,0,"Q","B"
-16153,2016,-174.12607,-174.1458,52.04347,52.05073,143,201601,81,6,0.027844086,1,1,0,-1367015.40694199,435238.972724463,85.0895919799805,0.311182975769043,0.0321565580864747,27.9180367787679,2.97056047121684,0,0,0,0,0,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,16,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,"Q","H"
-16154,2016,-174.97428,-174.95451,51.81549,51.81635,143,201601,82,4.5,0.02202412,1,1,1,-1428848.74027532,427905.639391129,255.622909545898,1.89819729328156,0.0404134895652533,24.5108919143677,-7.19375967979431,0,0,0,0,0,18,16,0,0,0,0,0,0,0,0,0,44,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,6,0,0,32,0,4,0,0,3,0,0,1640,0,0,0,0,0,1,0,0,0,0,0,0,"P","M"
-16155,2016,-175.5901,-175.57148,51.80097,51.80524,143,201601,83,5.2,0.020015594,0,1,0,-1470348.74027532,439905.639391129,193.427159627279,0.655760963757833,0.0537556447088718,74.8488693237305,0.153143330166737,0,0,0,0,0,19,2,0,0,0,2,3,0,0,0,0,4,0,0,0,3,20,0,0,0,1,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1420,0,0,0,0,0,0,0,0,0,0,0,0,"P","N"
-16156,2016,-175.63669,-175.61535,51.79978,51.79966,143,201601,84,5.5,0.025129575,0,0,0,-1473348.74027532,440905.639391129,186.980387369792,0.598597625891368,0.0487905343373617,80.4543533325195,-0.0617574950059255,0,0,0,0,0,33,4,0,0,1,8,6,0,0,0,0,47,0,0,0,4,31,0,0,0,0,0,1,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0,114,0,0,0,0,0,1,0,0,0,0,0,0,"P","S"
-16157,2016,-175.63111,-175.60993,51.79702,51.79748,143,201601,85,5,0.022166915,0,1,1,-1472682.07360866,440572.306057796,189.765492757161,0.615884085496267,0.0505202412605286,79.8058446248372,-0.00208107630411784,0,0,0,0,0,43,2,0,0,3,8,7,0,0,0,0,32,0,0,0,1,29,0,0,0,3,0,2,0,0,0,3,2,0,0,19,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,"P","E"
-16158,2016,-176.27514,-176.25703,51.63316,51.63752,143,201601,86,4.9,0.020217123,1,1,0,-1521348.74027532,437905.639391129,240.958124796549,2.18001532554626,0.0282275552550952,43.9650904337565,-16.4771722157796,0,0,0,2,0,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,21,0,0,17,0,6,0,0,127,0,0,4782,0,0,0,0,0,5,0,0,0,0,0,8,"P","F"
-16136,2016,-176.27287,-176.25436,51.65902,51.66624,143,201601,87,5,0.023238167,1,1,0,-1519848.74027532,440905.639391129,183.641571044922,1.28712451457977,0.0272595779970288,55.6024971008301,-1.58187872171402,0,0,0,0,0,11,25,0,0,0,0,0,1,3,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,12,43,0,0,3,0,0,0,0,0,0,12,2172,0,0,0,0,0,2,0,0,0,0,0,0,"P","R"
-16135,2016,-176.3361,-176.31955,51.65492,51.66318,143,201601,88,5.2,0.026498594,1,0,0,-1524348.74027532,441905.639391129,160.212458292643,0.711616933345795,0.0299370468904575,51.0152155558268,-5.67371861139933,0,1,0,0,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0,0,1,0,0,0,14,18,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"P","F"
-16137,2016,-176.38277,-176.36369,51.60804,51.61243,143,201601,89,4.7,0.023819091,1,1,0,-1529348.74027532,437905.639391129,240.65353902181,2.29117862383525,0.0313303433358669,37.4212595621745,-18.206506729126,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,9,0,0,24,0,8,0,0,0,0,0,1302,0,0,0,0,0,1,0,0,0,0,0,0,"P","I"
-16138,2016,-176.5983,-176.57973,51.60676,51.61159,143,201601,90,5.1,0.021780392,1,1,0,-1543348.74027532,442905.639391129,148.19574991862,1.0290611187617,0.0310548941294352,29.1885929107666,-1.83259677886963,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,9,20,0,1,0,0,0,0,0,0,0,150,1336,0,0,16,0,0,4945,0,0,0,0,0,0,"P","F"
-16139,2016,-176.64614,-176.6269,51.53277,51.53572,143,201601,91,4.3,0.02563488,1,1,0,-1549348.74027532,435905.639391129,406.681610107422,3.09422477086385,0.0299121960997581,19.8526484171549,32.2845891316732,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,"P","M"
-16140,2016,-176.73784,-176.71801,51.56299,51.56713,143,201601,92,5.1,0.024143048,1,1,0,-1554098.74027532,441655.639391129,166.162338256836,1.31719094514847,0.0244645429775119,29.7507982254028,-2.3105317056179,0,0,0,2,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,1,5,0,0,0,0,0,0,0,96,0,0,0,0,0,478,0,0,0,0,0,0,"P","J"
-16141,2016,-177.15632,-177.17237,51.62547,51.61666,143,201601,93,4.6,0.025400144,1,1,0,-1581015.40694199,457572.306057796,206.767481486003,1.98120486736298,0.0217394276211659,30.7256132761637,-14.9548889795939,0,4,0,0,0,33,27,0,0,0,0,0,0,0,0,0,11,0,0,0,1,15,0,0,0,7,0,0,0,0,0,2,5,0,0,4,3,0,0,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,"P","G"
-16142,2016,-177.1761,-177.15829,51.63032,51.6362,143,201601,94,5.2,0.023628996,1,1,0,-1580348.74027532,458905.639391129,169.778823852539,1.95603271325429,0.0217128737519185,36.1087837219238,-13.3462998072306,0,0,0,0,0,27,11,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0,2,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,"P","K"
-16143,2016,-177.20076,-177.18019,51.67723,51.68052,143,201601,95,5.8,0.023149584,0,1,0,-1580348.74027532,463905.639391129,87.3660456339518,1.04967159032822,0.0207414558778207,43.2803217569987,5.58801237742106,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,44,48,2,0,0,0,0,1,0,0,0,2,15,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"P","S"
-16144,2016,-177.58661,-177.56575,51.60041,51.60346,143,201601,96,4.8,0.025400934,1,1,0,-1608348.74027532,465405.639391129,244.871173858643,4.90200340747833,0.0271395142190158,8.96441602706909,8.83217123150826,0,0,0,0,0,1,4,0,0,0,1,1,0,0,0,0,2,0,0,0,3,7,0,0,0,10,0,2,0,0,0,1,2,0,0,62,0,37,0,0,0,0,0,563,0,0,0,0,0,1,0,0,0,0,0,0,"O","M"
-16145,2016,-178.00064,-177.98098,51.57762,51.57221,143,201601,97,5.1,0.023149872,0,0,0,-1636682.07360865,472572.306057796,141.728108723958,1.98909517129262,0.0443593598902225,27.6155598958333,-17.2610448201497,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,80,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O","O"
-16146,2016,-178.02944,-178.04038,51.74232,51.72993,143,201601,98,6,0.023576175,1,0,0,-1633015.40694199,490572.306057796,46.8334452311198,0.539876977602641,0.0376030666132768,40.6715914408366,0.394056816895803,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O","H"
-16147,2016,-178.06943,-178.08672,51.62487,51.63372,143,201601,99,5.9,0.025174992,1,0,0,-1640015.40694199,480238.972724463,71.6159286499023,0.559380869070689,0.0377862627307574,136.906010945638,6.12293306986491,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O","C"
-16148,2016,-177.97046,-177.98875,51.59845,51.60582,143,201601,100,5.9,0.02754108,0,0,0,-1634682.07360865,475572.306057796,76.5934727986654,1.08761747678121,0.0407601060966651,33.5731671651204,5.79437947273254,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,36,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O","Q"
-16149,2016,-178.02335,-178.04333,51.58443,51.58953,143,201601,101,5.1,0.026910048,1,0,0,-1639015.40694199,475238.972724463,119.996640523275,0.972698489824931,0.0397597464422385,63.3117408752441,-4.31239684422811,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,194,0,0,0,0,0,20,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O","J"
-16150,2016,-178.08244,-178.10322,51.5652,51.56535,143,201601,102,4.4,0.027803776,1,1,0,-1643348.74027532,474405.639391129,177.26806640625,3.99604266881943,0.0445350343361497,88.3897476196289,-18.489444643259,0,0,0,0,0,71,163,0,0,0,0,4,0,0,0,0,3,0,0,0,0,80,0,0,0,20,0,42,0,0,0,26,21,0,0,29,7,0,0,0,0,0,0,1650,0,0,0,0,0,2,0,0,0,0,0,0,"O","D"
-16151,2016,-178.62788,-178.6477,51.4516,51.45569,143,201601,103,3.8,0.029351898,1,1,0,-1683682.07360865,476572.306057796,436.745564778646,4.05851078033447,0.037105280905962,61.7446047465006,56.464776357015,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,"N","P"
-16159,2016,-178.57755,-178.55635,51.50783,51.50703,143,201601,104,4.9,0.026939506,1,0,0,-1677015.40694199,480238.972724463,175.177068074544,1.63207936286926,0.0319165016214053,154.089380900065,6.47353394826253,0,0,0,0,0,10,49,50,0,0,0,0,0,0,0,0,0,0,0,0,2,104,0,0,0,4,0,18,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O","D"
-16170,2016,-178.6449,-178.62507,51.51673,51.52046,143,201601,106,5.2,0.02726994,1,1,0,-1680848.74027532,482905.639391129,137.802337646484,2.62552547454834,0.0186139130964875,112.548515319824,-5.91459035873413,0,0,0,0,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,43,130,0,0,0,0,0,3,0,0,0,2,8,0,34,0,975,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,"N","K"
-16171,2016,-178.85685,-178.83818,51.60689,51.61218,143,201601,107,4.3,0.026040186,0,1,0,-1690848.74027532,497905.639391129,285.027542114258,8.55366563796997,0.0430618338286877,167.448417663574,71.1175498962402,0,0,0,0,0,3,47,12,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,31,5,1,0,0,0,0,1,0,0,10,0,35,0,0,0,0,0,1619,0,0,0,0,0,0,0,0,0,0,0,2,"N","I"
-16172,2016,-179.60476,-179.59202,52.53409,52.53741,143,201601,108,5.2,0.015870816,1,1,0,-1700848.74027532,611905.639391129,94.7440719604492,0.248886473476887,0.0214346423745155,187.73104095459,-3.68264615535736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,14,18318,0,0,0,0,2,2,4,0,0,0,0,0,1102,0,0,0,0,0,0,"E","J"
-16173,2016,179.7534,179.77293,52.46358,52.46925,143,201601,109,4.4,0.0280797,1,0,0,-1743848.74027532,621905.639391129,294.191650390625,2.98138785362244,0.00787073839455843,40.2664070129395,-12.0075211524963,0,0,0,0,0,0,1,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,"D","G"
-16174,2016,179.63787,179.62973,52.36356,52.35177,143,201601,110,4.2,0.02516208,1,1,0,-1756682.07360865,614238.972724463,262.053868611654,1.58698729674021,0.00985713644574086,34.9887975056966,0.688022062182426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,"D","K"
-16175,2016,179.87682,179.85736,52.44294,52.43573,143,201601,111,4.30303812026978,0.026005617,1,0,0,-1738348.74027532,615905.639391129,170.676198323568,0.377850890159607,0.00879002548754215,59.6971702575684,-0.891349762678146,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,766,0,0,0,0,0,1,0,0,0,0,0,0,"E","B"
-16176,2016,-179.91606,-179.90325,52.36022,52.34898,143,201601,112,5.1,0.02755956,1,1,0,-1728348.74027532,601905.639391129,148.584864298503,1.26664308706919,0.0107022499044736,60.9645347595215,-10.5708847045898,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,520,0,0,0,0,0,1,0,0,0,0,0,0,"E","D"
-16177,2016,-179.64152,-179.64675,52.22986,52.21705,143,201601,113,4.2,0.023961216,1,1,0,-1716682.07360865,581238.972724463,360.960520426432,2.68631180127462,0.0157101815566421,28.1807346343994,7.96597210566203,0,0,0,0,0,0,6,24,3,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,"E","J"
